黑龙江联通,#genre#
汕头文旅体育,http://113.76.149.109:4022/udp/239.77.1.132:5146
汕头文旅体育,http://113.76.149.109:4022/udp/239.253.43.47:5146
佛山公共,http://113.76.149.109:4022/udp/239.253.43.48:5146
佛山公共,http://113.76.149.109:4022/udp/239.253.43.53:5146
佛山南海,http://113.76.149.109:4022/udp/239.253.43.49:5146
佛山南海,http://113.76.149.109:4022/udp/239.77.0.236:5146
佛山南海,http://113.76.149.109:4022/udp/239.253.43.54:5146
佛山顺德,http://113.76.149.109:4022/udp/239.253.43.50:5146
佛山顺德,http://113.76.149.109:4022/udp/239.253.43.55:5146
佛山影视,http://113.76.149.109:4022/udp/239.253.43.51:5146
佛山影视,http://113.76.149.109:4022/udp/239.253.43.56:5146
佛山综合,http://113.76.149.109:4022/udp/239.253.43.52:5146
佛山综合,http://113.76.149.109:4022/udp/239.253.43.57:5146
东莞新闻综合,http://113.76.149.109:4022/udp/239.253.43.102:5146
东莞新闻综合,http://113.76.149.109:4022/udp/239.253.43.104:5146
东莞生活资讯,http://113.76.149.109:4022/udp/239.253.43.103:5146
东莞生活资讯,http://113.76.149.109:4022/udp/239.253.43.105:5146
中山综合,http://113.76.149.109:4022/udp/239.253.43.59:5146
中山综合,http://113.76.149.109:4022/udp/239.253.43.62:5146
香山文化,http://113.76.149.109:4022/udp/239.253.43.60:5146
香山文化,http://113.76.149.109:4022/udp/239.253.43.63:5146
中山教育,http://113.76.149.109:4022/udp/239.253.43.61:5146
中山教育,http://113.76.149.109:4022/udp/239.253.43.64:5146
徐闻综合,http://113.76.149.109:4022/udp/239.253.43.112:5146



辽宁联通,#genre#
辽宁4K,http://221.202.105.43:9008/udp/232.0.0.182:1234
辽宁4K,http://221.202.105.43:9008/udp/232.0.0.187:1234
辽宁北方,http://221.202.105.43:9008/udp/232.0.0.151:1234
辽宁北方,http://221.202.105.43:9008/udp/232.0.0.55:1234
辽宁都市,http://221.202.105.43:9008/udp/232.0.0.88:1234
辽宁风景,http://221.202.105.43:9008/udp/232.0.0.48:1234
辽宁公共,http://221.202.105.43:9008/udp/232.0.0.168:1234
辽宁公共,http://221.202.105.43:9008/udp/232.0.0.205:1234
辽宁教育,http://221.202.105.43:9008/udp/232.0.0.241:1234
辽宁经济,http://221.202.105.43:9008/udp/232.0.0.204:1234
辽宁经济,http://221.202.105.43:9008/udp/232.0.0.156:1234
辽宁生活,http://221.202.105.43:9008/udp/232.0.0.150:1234
辽宁生活,http://221.202.105.43:9008/udp/232.0.0.96:1234
辽宁体育,http://221.202.105.43:9008/udp/232.0.0.24:1234
辽宁卫视,http://221.202.105.43:9008/udp/232.0.0.126:1234
辽宁卫视,http://221.202.105.43:9008/udp/232.0.0.16:1234
辽宁移动,http://221.202.105.43:9008/udp/232.0.0.153:1234
辽宁影视,http://221.202.105.43:9008/udp/232.0.0.97:1234
辽宁影视,http://221.202.105.43:9008/udp/232.0.0.25:1234

大洼,http://221.202.105.43:9008/udp/232.0.0.146:1234
铁岭新闻,http://221.202.105.43:9008/udp/232.0.0.206:1234
铁岭新闻,http://221.202.105.43:9008/udp/232.0.0.142:1234
营口公共,http://221.202.105.43:9008/udp/232.0.0.215:1234
营口综合,http://221.202.105.43:9008/udp/232.0.0.214:1234



青海联通,#genre#
青海卫视HD,http://139.170.104.157:8000/udp/239.120.1.64:8332
青海经视HD,http://139.170.104.157:8000/udp/239.120.2.127:5141
青海都市HD,http://139.170.104.157:8000/udp/239.120.2.128:5141
安多卫视HD,http://139.170.104.157:8000/udp/239.120.2.6:5141
西宁生活服务HD,http://139.170.104.157:8000/udp/239.120.2.171:5141
西宁新闻综合HD,http://139.170.104.157:8000/udp/239.120.2.172:5141
海东综合HD,http://139.170.104.157:8000/udp/239.120.2.198:5141
海北HD,http://139.170.104.157:8000/udp/239.120.2.129:5141
海南州,http://139.170.104.157:8000/udp/239.120.1.247:9436
果洛,http://139.170.104.157:8000/udp/239.120.1.92:8218
黄南,http://139.170.104.157:8000/udp/239.120.1.100:9128
青海油田,http://139.170.104.157:8000/udp/239.120.1.144:8416
矿区生活,http://139.170.104.157:8000/udp/239.120.1.145:8420



河北电信,#genre#
凤凰卫视电影台,http://27.184.66.142:1024/udp/239.254.201.1:5214
凤凰卫视中文台,http://27.184.66.142:1024/udp/239.254.201.2:5226
凤凰卫视资讯台,http://27.184.66.142:1024/udp/239.254.201.3:5227
河北卫视,http://27.184.66.142:1024/udp/239.254.200.174:6000
河北经济生活,http://27.184.66.142:1024/udp/239.254.200.18:6000
河北都市,http://27.184.66.142:1024/udp/239.254.200.19:6000
河北影视剧,http://27.184.66.142:1024/udp/239.254.200.20:6000
河北少儿科教,http://27.184.66.142:1024/udp/239.254.200.21:6000
河北公共,http://27.184.66.142:1024/udp/239.254.200.22:6000
河北农民,http://27.184.66.142:1024/udp/239.254.200.23:6000
睛彩河北,http://27.184.66.142:1024/udp/239.254.200.27:6000
河北杂技频道,http://27.184.66.142:1024/udp/239.254.201.139:7203
石家庄新闻综合,http://27.184.66.142:1024/udp/239.254.200.157:6000
石家庄娱乐,http://27.184.66.142:1024/udp/239.254.200.29:6000
石家庄生活,http://27.184.66.142:1024/udp/239.254.200.30:6000
石家庄都市,http://27.184.66.142:1024/udp/239.254.200.31:6000
承德新闻综合,http://27.184.66.142:1024/udp/239.254.200.32:6000
承德公共,http://27.184.66.142:1024/udp/239.254.200.33:6000
张家口新闻综合,http://27.184.66.142:1024/udp/239.254.200.35:6000
张家口公共,http://27.184.66.142:1024/udp/239.254.200.36:6000
秦皇岛新闻综合,http://27.184.66.142:1024/udp/239.254.200.39:6000
秦皇岛公共,http://27.184.66.142:1024/udp/239.254.200.40:6000
秦皇岛影视,http://27.184.66.142:1024/udp/239.254.200.41:6000
唐山新闻综合,http://27.184.66.142:1024/udp/239.254.200.166:6000
唐山生活服务,http://27.184.66.142:1024/udp/239.254.200.167:6000
唐山影视,http://27.184.66.142:1024/udp/239.254.200.168:6000
唐山公共,http://27.184.66.142:1024/udp/239.254.200.169:6000
廊坊新闻,http://27.184.66.142:1024/udp/239.254.200.183:6000
廊坊公共,http://27.184.66.142:1024/udp/239.254.200.184:6000
沧州新闻综合,http://27.184.66.142:1024/udp/239.254.200.42:6000
沧州公共,http://27.184.66.142:1024/udp/239.254.200.43:6000
沧州影视娱乐,http://27.184.66.142:1024/udp/239.254.200.44:6000
保定新闻综合,http://27.184.66.142:1024/udp/239.254.200.144:6000
保定公共频道,http://27.184.66.142:1024/udp/239.254.200.145:6000
保定生活健康,http://27.184.66.142:1024/udp/239.254.200.146:6000
衡水新闻综合,http://27.184.66.142:1024/udp/239.254.200.147:6000
衡水公共,http://27.184.66.142:1024/udp/239.254.200.149:6000
邢台综合,http://27.184.66.142:1024/udp/239.254.200.150:6000
邢台城市生活,http://27.184.66.142:1024/udp/239.254.200.152:6000
邯郸新闻综合,http://27.184.66.142:1024/udp/239.254.200.153:6000
邯郸公共,http://27.184.66.142:1024/udp/239.254.200.154:6000
邯郸科技教育,http://27.184.66.142:1024/udp/239.254.200.155:6000
张北电视,http://27.184.66.142:1024/udp/239.254.201.130:5271
元氏电视,http://27.184.66.142:1024/udp/239.254.200.191:5169
无极电视,http://27.184.66.142:1024/udp/239.254.200.220:5167
高邑电视,http://27.184.66.142:1024/udp/239.254.201.24:5170
栾城电视,http://27.184.66.142:1024/udp/239.254.200.215:5173
井陉矿区电视,http://27.184.66.142:1024/udp/239.254.201.14:5175
赞皇电视,http://27.184.66.142:1024/udp/239.254.200.244:5177
深泽电视,http://27.184.66.142:1024/udp/239.254.201.108:5180
赵县电视,http://27.184.66.142:1024/udp/239.254.201.111:5183
晋州电视,http://27.184.66.142:1024/udp/239.254.201.127:5184
井陉电视,http://27.184.66.142:1024/udp/239.254.201.215:6167
平泉电视,http://27.184.66.142:1024/udp/239.254.200.177:5286
滦平电视,http://27.184.66.142:1024/udp/239.254.201.4:5291
双滦电视,http://27.184.66.142:1024/udp/239.254.201.63:5293
兴隆电视,http://27.184.66.142:1024/udp/239.254.201.95:5295
隆化电视,http://27.184.66.142:1024/udp/239.254.201.142:5296
承德电视,http://27.184.66.142:1024/udp/239.254.200.24:5297
宽城新闻,http://27.184.66.142:1024/udp/239.254.200.171:5298
任县电视,http://27.184.66.142:1024/udp/239.254.201.115:5381
邯山电视,http://27.184.66.142:1024/udp/239.254.201.116:5225
崇礼电视,http://27.184.66.142:1024/udp/239.254.201.117:5267
顺平电视,http://27.184.66.142:1024/udp/239.254.201.118:6257
邱县电视,http://27.184.66.142:1024/udp/239.254.201.129:6209
赤城电视,http://27.184.66.142:1024/udp/239.254.201.131:5269
康保电视,http://27.184.66.142:1024/udp/239.254.201.135:5270
遵化电视,http://27.184.66.142:1024/udp/239.254.201.146:5202
昌黎电视,http://27.184.66.142:1024/udp/239.254.201.61:5230
抚宁电视,http://27.184.66.142:1024/udp/239.254.201.213:5232
卢龙电视,http://27.184.66.142:1024/udp/239.254.201.216:5233
丰南电视,http://27.184.66.142:1024/udp/239.254.200.218:5186
迁西电视,http://27.184.66.142:1024/udp/239.254.201.26:5188
滦南电视,http://27.184.66.142:1024/udp/239.254.201.22:5191
玉田电视,http://27.184.66.142:1024/udp/239.254.201.28:5194
滦州电视,http://27.184.66.142:1024/udp/239.254.201.30:5196
香河电视,http://27.184.66.142:1024/udp/239.254.201.32:5306
大城电视,http://27.184.66.142:1024/udp/239.254.201.34:5308
大厂电视,http://27.184.66.142:1024/udp/239.254.201.71:5310
固安电视,http://27.184.66.142:1024/udp/239.254.201.101:5312
文安电视,http://27.184.66.142:1024/udp/239.254.201.103:5314
三河电视,http://27.184.66.142:1024/udp/239.254.201.113:5315
永清电视,http://27.184.66.142:1024/udp/239.254.201.141:5316
成安电视,http://27.184.66.142:1024/udp/239.254.201.143:6210
魏县电视,http://27.184.66.142:1024/udp/239.254.201.148:6211
霸州综合,http://27.184.66.142:1024/udp/239.254.200.4:5313
黄骅电视,http://27.184.66.142:1024/udp/239.254.201.36:5325
东光电视,http://27.184.66.142:1024/udp/239.254.201.76:5331
青县电视,http://27.184.66.142:1024/udp/239.254.201.112:5333
盐山电视,http://27.184.66.142:1024/udp/239.254.201.114:5334
南皮电视,http://27.184.66.142:1024/udp/239.254.201.119:5335
肃宁电视,http://27.184.66.142:1024/udp/239.254.201.122:5336
吴桥电视,http://27.184.66.142:1024/udp/239.254.201.138:5337
丰宁综合,http://27.184.66.142:1024/udp/239.254.200.5:5290
沧县电视,http://27.184.66.142:1024/udp/239.254.201.7:5338
定兴电视,http://27.184.66.142:1024/udp/239.254.200.172:5246
阜平电视,http://27.184.66.142:1024/udp/239.254.201.40:5248
涞水电视,http://27.184.66.142:1024/udp/239.254.201.10:5250
满城电视,http://27.184.66.142:1024/udp/239.254.200.222:5252
涞源电视,http://27.184.66.142:1024/udp/239.254.200.213:5260
高碑店电视,http://27.184.66.142:1024/udp/239.254.200.210:5254
清苑电视,http://27.184.66.142:1024/udp/239.254.200.117:5256
涿州电视,http://27.184.66.142:1024/udp/239.254.201.17:5261
唐县电视,http://27.184.66.142:1024/udp/239.254.201.41:5264
曲阳电视,http://27.184.66.142:1024/udp/239.254.200.242:5265
望都电视,http://27.184.66.142:1024/udp/239.254.201.56:6246
定州电视,http://27.184.66.142:1024/udp/239.254.201.74:6251
雄县电视,http://27.184.66.142:1024/udp/239.254.201.94:6254
高阳电视,http://27.184.66.142:1024/udp/239.254.201.96:6253
安新电视,http://27.184.66.142:1024/udp/239.254.201.99:6255
容城电视,http://27.184.66.142:1024/udp/239.254.201.102:6256
柏乡电视,http://27.184.66.142:1024/udp/239.254.201.140:5383
涿鹿电视,http://27.184.66.142:1024/udp/239.254.201.145:5272
徐水电视,http://27.184.66.142:1024/udp/239.254.201.147:6260
大名电视,http://27.184.66.142:1024/udp/239.254.201.149:6212
巨鹿电视,http://27.184.66.142:1024/udp/239.254.201.18:5385
临西电视,http://27.184.66.142:1024/udp/239.254.200.26:5386
冀州电视,http://27.184.66.142:1024/udp/239.254.200.179:5346
安平电视,http://27.184.66.142:1024/udp/239.254.201.42:5348
景县电视,http://27.184.66.142:1024/udp/239.254.200.240:5350
饶阳电视,http://27.184.66.142:1024/udp/239.254.201.44:5353
深州电视,http://27.184.66.142:1024/udp/239.254.201.46:5357
阜城电视,http://27.184.66.142:1024/udp/239.254.201.98:5361
故城电视,http://27.184.66.142:1024/udp/239.254.201.126:5362
枣强电视,http://27.184.66.142:1024/udp/239.254.201.136:5363
清河电视,http://27.184.66.142:1024/udp/239.254.200.170:5366
广宗电视,http://27.184.66.142:1024/udp/239.254.201.50:5373
武安电视,http://27.184.66.142:1024/udp/239.254.201.6:5216
宁晋电视,http://27.184.66.142:1024/udp/239.254.201.51:5375
平乡电视,http://27.184.66.142:1024/udp/239.254.201.53:5378
鸡泽电视,http://27.184.66.142:1024/udp/239.254.201.60:5218
隆尧电视,http://27.184.66.142:1024/udp/239.254.201.69:5379
广平电视,http://27.184.66.142:1024/udp/239.254.201.70:5220
南和电视,http://27.184.66.142:1024/udp/239.254.201.72:6000
临漳电视,http://27.184.66.142:1024/udp/239.254.201.73:5221
内丘电视,http://27.184.66.142:1024/udp/239.254.201.77:5380
涉县电视,http://27.184.66.142:1024/udp/239.254.201.97:5222
迁安电视,http://27.184.66.142:1024/udp/239.254.201.109:5199
馆陶电视,http://27.184.66.142:1024/udp/239.254.201.106:5224
乐亭电视,http://27.184.66.142:1024/udp/239.254.201.107:5200
沙河电视,http://27.184.66.142:1024/udp/239.254.200.181:5369
曲周电视,http://27.184.66.142:1024/udp/239.254.200.236:5210
南宫电视,http://27.184.66.142:1024/udp/239.254.201.48:5371
丰润电视,http://27.184.66.142:1024/udp/239.254.201.58:5197
直播室1,http://27.184.66.142:1024/udp/239.254.201.235:7392
直播室2,http://27.184.66.142:1024/udp/239.254.201.236:7393
直播室3,http://27.184.66.142:1024/udp/239.254.201.237:7394
直播室4,http://27.184.66.142:1024/udp/239.254.201.238:7395
直播室5,http://27.184.66.142:1024/udp/239.254.201.239:7396
直播室6,http://27.184.66.142:1024/udp/239.254.201.240:7397
直播室7,http://27.184.66.142:1024/udp/239.254.201.241:7398
直播室8,http://27.184.66.142:1024/udp/239.254.201.242:7399
直播室9,http://27.184.66.142:1024/udp/239.254.201.243:7400
直播室10,http://27.184.66.142:1024/udp/239.254.201.244:7401
直播室11,http://27.184.66.142:1024/udp/239.254.201.245:7402
4K测试频道1,http://27.184.66.142:1024/udp/239.254.201.246:7403
4K测试频道2,http://27.184.66.142:1024/udp/239.254.201.247:7404
4K测试频道3,http://27.184.66.142:1024/udp/239.254.201.248:7405
羽毛球专区,http://27.184.66.142:1024/udp/239.254.201.214:7264
辅视角2-标清,http://27.184.66.142:1024/udp/239.254.201.87:6000
辅视角3-标清,http://27.184.66.142:1024/udp/239.254.201.88:6000
舞比快乐总决赛三屏评委信号,http://27.184.66.142:1024/udp/239.254.201.89:6000
舞比快乐总决赛四屏信号,http://27.184.66.142:1024/udp/239.254.201.90:6000
4k直播,http://27.184.66.142:1024/udp/239.254.200.243:6000
临时直播频道2,http://27.184.66.142:1024/udp/239.254.201.65:6000
临时直播频道3,http://27.184.66.142:1024/udp/239.254.201.66:6000
临时直播频道4,http://27.184.66.142:1024/udp/239.254.201.67:6000
临时直播频道5,http://27.184.66.142:1024/udp/239.254.201.68:6000
SLTV,http://27.184.66.142:1024/udp/239.254.201.100:5179
中式八球国际公开赛,http://27.184.66.142:1024/udp/239.254.200.187:6000



湖北电信,#genre#
湖北公共新闻,http://119.98.133.99:4022/udp/239.69.1.40:9880
湖北经视,http://119.98.133.99:4022/udp/239.69.1.41:9886
湖北综合,http://119.98.133.99:4022/udp/239.69.1.42:9892
湖北垄上,http://119.98.133.99:4022/udp/239.69.1.43:9898
湖北影视,http://119.98.133.99:4022/udp/239.69.1.204:10866
湖北生活,http://119.98.133.99:4022/udp/239.69.1.205:10872
湖北教育,http://119.98.133.99:4022/udp/239.69.1.206:10878
武汉一台新闻综合,http://119.98.133.99:4022/udp/239.69.1.145:10506
武汉二台电视剧,http://119.98.133.99:4022/udp/239.69.1.146:10512
武汉三台科技生活,http://119.98.133.99:4022/udp/239.69.1.251:11148
武汉四台经济,http://119.98.133.99:4022/udp/239.69.1.35:9850
武汉五台文体,http://119.98.133.99:4022/udp/239.69.1.147:10518
武汉六台外语,http://119.98.133.99:4022/udp/239.69.1.36:9856
武汉教育,http://119.98.133.99:4022/udp/239.69.1.60:9994
蔡甸综合,http://119.98.133.99:4022/udp/239.69.1.245:11112
阳新综合,http://119.98.133.99:4022/udp/239.69.1.34:9844
房县综合,http://119.98.133.99:4022/udp/239.69.1.192:10794

湖北公共新闻,http://111.175.166.209:8686/udp/239.69.1.40:9880
湖北经视,http://111.175.166.209:8686/udp/239.69.1.41:9886
湖北综合,http://111.175.166.209:8686/udp/239.69.1.42:9892
湖北垄上,http://111.175.166.209:8686/udp/239.69.1.43:9898
湖北影视,http://111.175.166.209:8686/udp/239.69.1.204:10866
湖北生活,http://111.175.166.209:8686/udp/239.69.1.205:10872
湖北教育,http://111.175.166.209:8686/udp/239.69.1.206:10878
武汉一台新闻综合,http://111.175.166.209:8686/udp/239.69.1.145:10506
武汉二台电视剧,http://111.175.166.209:8686/udp/239.69.1.146:10512
武汉三台科技生活,http://111.175.166.209:8686/udp/239.69.1.251:11148
武汉四台经济,http://111.175.166.209:8686/udp/239.69.1.35:9850
武汉五台文体,http://111.175.166.209:8686/udp/239.69.1.147:10518
武汉六台外语,http://111.175.166.209:8686/udp/239.69.1.36:9856
武汉教育,http://111.175.166.209:8686/udp/239.69.1.60:9994
蔡甸综合,http://111.175.166.209:8686/udp/239.69.1.245:11112
阳新综合,http://111.175.166.209:8686/udp/239.69.1.34:9844
房县综合,http://111.175.166.209:8686/udp/239.69.1.192:10794

湖北公共新闻,http://171.83.139.36:10000/udp/239.69.1.40:9880
湖北经视,http://171.83.139.36:10000/udp/239.69.1.41:9886
湖北综合,http://171.83.139.36:10000/udp/239.69.1.42:9892
湖北垄上,http://171.83.139.36:10000/udp/239.69.1.43:9898
湖北影视,http://171.83.139.36:10000/udp/239.69.1.204:10866
湖北生活,http://171.83.139.36:10000/udp/239.69.1.205:10872
湖北教育,http://171.83.139.36:10000/udp/239.69.1.206:10878
武汉一台新闻综合,http://171.83.139.36:10000/udp/239.69.1.145:10506
武汉二台电视剧,http://171.83.139.36:10000/udp/239.69.1.146:10512
武汉三台科技生活,http://171.83.139.36:10000/udp/239.69.1.251:11148
武汉四台经济,http://171.83.139.36:10000/udp/239.69.1.35:9850
武汉五台文体,http://171.83.139.36:10000/udp/239.69.1.147:10518
武汉六台外语,http://171.83.139.36:10000/udp/239.69.1.36:9856
武汉教育,http://171.83.139.36:10000/udp/239.69.1.60:9994
蔡甸综合,http://171.83.139.36:10000/udp/239.69.1.245:11112
阳新综合,http://171.83.139.36:10000/udp/239.69.1.34:9844
房县综合,http://171.83.139.36:10000/udp/239.69.1.192:10794



山西联通,#genre#
山西卫视HD,http://183.191.139.8:8005/udp/226.0.2.152:9128
山西黄河HD,http://183.191.139.8:8005/udp/226.0.2.235:9792
山西经济与科技HD,http://183.191.139.8:8005/udp/226.0.2.236:9800
山西影视HD,http://183.191.139.8:8005/udp/226.0.2.237:9808
山西社会与法治HD,http://183.191.139.8:8005/udp/226.0.2.238:9816
山西文体生活HD,http://183.191.139.8:8005/udp/226.0.2.16:8040
山西卫视,http://183.191.139.8:8005/udp/226.0.2.11:8000
山西黄河,http://183.191.139.8:8005/udp/226.0.2.12:8008
山西经济与科技,http://183.191.139.8:8005/udp/226.0.2.13:8016
山西影视,http://183.191.139.8:8005/udp/226.0.2.14:8024
山西社会与法治,http://183.191.139.8:8005/udp/226.0.2.15:8032
太原1,http://183.191.139.8:8005/udp/226.0.2.201:9520
太原2,http://183.191.139.8:8005/udp/226.0.2.202:9528
太原3,http://183.191.139.8:8005/udp/226.0.2.203:9536
太原4,http://183.191.139.8:8005/udp/226.0.2.204:9544
太原5,http://183.191.139.8:8005/udp/226.0.2.205:9552
太原教育,http://183.191.139.8:8005/udp/226.0.2.206:9560
朔州-1,http://183.191.139.8:8005/udp/226.0.2.185:9392
朔州-2,http://183.191.139.8:8005/udp/226.0.2.186:9400
孝义电视台,http://183.191.139.8:8005/udp/226.0.2.189:9424
